"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL4640379";"";"None";"462.55";"0";"3.03";"6p";"CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2cccc(Sc3ccc(F)cc3)c2)[nH]c1=O";"IC50";"'='";"12.5";"nM";"7.90";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4614090";"Antiproliferative activity against human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H460";"None";"";"";"";"CHEMBL396";"NCI-H460";"Homo sapiens";"CELL-LINE";"CHEMBL4613221";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"CHEMBL3307677";"";""
"CHEMBL4634835";"";"None";"446.48";"0";"2.67";"6o";"CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2cccc(Oc3ccc(F)cc3)c2)[nH]c1=O";"IC50";"'='";"3.8";"nM";"8.42";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4614092";"Antiproliferative activity against human HCT116 cells assessed as reduction in cell viability after 72 hrs by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HCT-116";"None";"";"";"";"CHEMBL394";"HCT-116";"Homo sapiens";"CELL-LINE";"CHEMBL4613221";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"CHEMBL3308372";"";""
"CHEMBL2024561";"";"None";"440.50";"0";"1.97";"6a";"CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2cccc(C(=O)c3ccccc3)c2)[nH]c1=O";"IC50";"'='";"4.1";"nM";"8.39";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4614090";"Antiproliferative activity against human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H460";"None";"";"";"";"CHEMBL396";"NCI-H460";"Homo sapiens";"CELL-LINE";"CHEMBL4613221";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"CHEMBL3307677";"";""
"CHEMBL4642275";"";"None";"444.51";"0";"2.47";"6l";"CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2cccc(Cc3ccc(F)cc3)c2)[nH]c1=O";"IC50";"'>'";"50.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4614090";"Antiproliferative activity against human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H460";"None";"";"";"";"CHEMBL396";"NCI-H460";"Homo sapiens";"CELL-LINE";"CHEMBL4613221";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"CHEMBL3307677";"";""
"CHEMBL4789370";"";"None";"326.40";"0";"1.14";"2b";"C=CCn1c(=O)/c(=C/CCC)[nH]c(=O)/c1=C/c1cccc(OC)c1";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4718404";"Cytotoxicity against human K562 cells assessed as reduction in cell viability measured after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"K562";"None";"";"";"";"CHEMBL385";"K562";"Homo sapiens";"CELL-LINE";"CHEMBL4715742";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3308378";"TIME = 72.0 hr";""
"CHEMBL4783249";"";"None";"494.72";"1";"5.82";"2k";"C=CCn1c(=O)/c(=C/CCCCCCCCCCCCCCC)[nH]c(=O)/c1=C/c1cccc(OC)c1";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4718408";"Cytotoxicity against human HeLa cells assessed as reduction in cell viability measured after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL399";"HeLa";"Homo sapiens";"CELL-LINE";"CHEMBL4715742";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3308376";"TIME = 72.0 hr";""
"CHEMBL4763218";"";"None";"494.72";"1";"5.82";"1k";"C=CCn1c(=O)/c(=C/CCCCCCCCCCCCCCC)[nH]c(=O)/c1=C/c1ccccc1OC";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4718409";"Cytotoxicity against human DU-145 cells assessed as reduction in cell viability measured after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"DU-145";"None";"";"";"";"CHEMBL613508";"DU-145";"Homo sapiens";"CELL-LINE";"CHEMBL4715742";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3308034";"TIME = 72.0 hr";""
"CHEMBL3289273";"";"None";"378.40";"0";"1.53";"4g";"C=CCn1c(=O)/c(=C\c2cccc(F)c2)[nH]c(=O)/c1=C\c1ccccc1OC";"IC50";"'='";"13700.0";"nM";"4.86";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3294667";"Cytotoxicity against human MCF7 cells assessed as reduction in cell viability after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL387";"MCF7";"Homo sapiens";"CELL-LINE";"CHEMBL3286120";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3308403";"";""
"CHEMBL3289270";"";"None";"499.36";"0";"2.17";"4d";"C=CCn1c(=O)/c(=C\c2cc(OC)c(OC)c(OC)c2)[nH]c(=O)/c1=C\c1cccc(Br)c1";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL3294669";"Cytotoxicity against human HL60 cells assessed as reduction in cell viability after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HL-60";"None";"";"";"";"CHEMBL383";"HL-60";"Homo sapiens";"CELL-LINE";"CHEMBL3286120";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3307654";"";""
"CHEMBL3289276";"";"None";"378.40";"0";"1.53";"4j";"C=CCn1c(=O)/c(=C\c2ccccc2F)[nH]c(=O)/c1=C\c1ccccc1OC";"IC50";"'='";"18500.0";"nM";"4.73";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3294669";"Cytotoxicity against human HL60 cells assessed as reduction in cell viability after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HL-60";"None";"";"";"";"CHEMBL383";"HL-60";"Homo sapiens";"CELL-LINE";"CHEMBL3286120";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3307654";"";""
"CHEMBL3289281";"";"None";"457.30";"0";"2.29";"4o";"C=CCn1c(=O)/c(=C\c2cc(Br)ccc2F)[nH]c(=O)/c1=C\c1ccccc1OC";"IC50";"'='";"17400.0";"nM";"4.76";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3294669";"Cytotoxicity against human HL60 cells assessed as reduction in cell viability after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HL-60";"None";"";"";"";"CHEMBL383";"HL-60";"Homo sapiens";"CELL-LINE";"CHEMBL3286120";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3307654";"";""
"CHEMBL3289271";"";"None";"439.31";"0";"2.15";"4e";"C=CCn1c(=O)/c(=C\c2cccc(Br)c2)[nH]c(=O)/c1=C\c1ccccc1OC";"IC50";"'='";"2400.0";"nM";"5.62";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3294670";"Cytotoxicity against human K562 cells assessed as reduction in cell viability after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"K562";"None";"";"";"";"CHEMBL385";"K562";"Homo sapiens";"CELL-LINE";"CHEMBL3286120";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3308378";"";""
"CHEMBL3289273";"";"None";"378.40";"0";"1.53";"4g";"C=CCn1c(=O)/c(=C\c2cccc(F)c2)[nH]c(=O)/c1=C\c1ccccc1OC";"IC50";"'='";"4100.0";"nM";"5.39";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3294670";"Cytotoxicity against human K562 cells assessed as reduction in cell viability after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"K562";"None";"";"";"";"CHEMBL385";"K562";"Homo sapiens";"CELL-LINE";"CHEMBL3286120";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3308378";"";""
"CHEMBL3289276";"";"None";"378.40";"0";"1.53";"4j";"C=CCn1c(=O)/c(=C\c2ccccc2F)[nH]c(=O)/c1=C\c1ccccc1OC";"IC50";"'='";"5600.0";"nM";"5.25";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3294670";"Cytotoxicity against human K562 cells assessed as reduction in cell viability after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"K562";"None";"";"";"";"CHEMBL385";"K562";"Homo sapiens";"CELL-LINE";"CHEMBL3286120";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3308378";"";""
"CHEMBL3289283";"";"None";"392.43";"0";"1.84";"4q";"C=CCn1c(=O)/c(=C\c2cc(F)ccc2C)[nH]c(=O)/c1=C\c1ccccc1OC";"IC50";"'='";"1800.0";"nM";"5.75";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3294670";"Cytotoxicity against human K562 cells assessed as reduction in cell viability after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"K562";"None";"";"";"";"CHEMBL385";"K562";"Homo sapiens";"CELL-LINE";"CHEMBL3286120";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3308378";"";""
"CHEMBL1868039";"";"None";"350.37";"0";"0.74";"4v";"COc1ccccc1/C=c1/[nH]c(=O)/c(=C\c2ccccc2OC)[nH]c1=O";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL3294670";"Cytotoxicity against human K562 cells assessed as reduction in cell viability after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"K562";"None";"";"";"";"CHEMBL385";"K562";"Homo sapiens";"CELL-LINE";"CHEMBL3286120";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3308378";"";""
"CHEMBL3289269";"";"None";"488.18";"0";"2.91";"4c";"C=CCn1c(=O)/c(=C\c2cccc(Br)c2)[nH]c(=O)/c1=C\c1cccc(Br)c1";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL3294671";"Cytotoxicity against human MOLT4 cells assessed as reduction in cell viability after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MOLT-4";"None";"";"";"";"CHEMBL614177";"MOLT-4";"Homo sapiens";"CELL-LINE";"CHEMBL3286120";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3307557";"";""
"CHEMBL3289270";"";"None";"499.36";"0";"2.17";"4d";"C=CCn1c(=O)/c(=C\c2cc(OC)c(OC)c(OC)c2)[nH]c(=O)/c1=C\c1cccc(Br)c1";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL3294671";"Cytotoxicity against human MOLT4 cells assessed as reduction in cell viability after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MOLT-4";"None";"";"";"";"CHEMBL614177";"MOLT-4";"Homo sapiens";"CELL-LINE";"CHEMBL3286120";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3307557";"";""
"CHEMBL3289277";"";"None";"428.41";"0";"2.41";"4k";"C=CCn1c(=O)/c(=C\c2ccccc2C(F)(F)F)[nH]c(=O)/c1=C\c1ccccc1OC";"IC50";"'='";"4400.0";"nM";"5.36";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3294671";"Cytotoxicity against human MOLT4 cells assessed as reduction in cell viability after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MOLT-4";"None";"";"";"";"CHEMBL614177";"MOLT-4";"Homo sapiens";"CELL-LINE";"CHEMBL3286120";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3307557";"";""
"CHEMBL3289278";"";"None";"390.44";"0";"1.40";"4l";"C=CCn1c(=O)/c(=C\c2ccccc2OC)[nH]c(=O)/c1=C\c1ccccc1OC";"IC50";"'='";"13100.0";"nM";"4.88";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3294671";"Cytotoxicity against human MOLT4 cells assessed as reduction in cell viability after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MOLT-4";"None";"";"";"";"CHEMBL614177";"MOLT-4";"Homo sapiens";"CELL-LINE";"CHEMBL3286120";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3307557";"";""
"CHEMBL3289282";"";"None";"457.30";"0";"2.29";"4p";"C=CCn1c(=O)/c(=C\c2ccc(F)c(Br)c2)[nH]c(=O)/c1=C\c1ccccc1OC";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL3294671";"Cytotoxicity against human MOLT4 cells assessed as reduction in cell viability after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MOLT-4";"None";"";"";"";"CHEMBL614177";"MOLT-4";"Homo sapiens";"CELL-LINE";"CHEMBL3286120";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3307557";"";""
"CHEMBL3289288";"";"None";"389.24";"0";"2.04";"4w";"COc1ccccc1/C=c1/[nH]c(=O)/c(=C\c2cccc(Cl)c2Cl)[nH]c1=O";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3294671";"Cytotoxicity against human MOLT4 cells assessed as reduction in cell viability after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MOLT-4";"None";"";"";"";"CHEMBL614177";"MOLT-4";"Homo sapiens";"CELL-LINE";"CHEMBL3286120";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3307557";"";""
"CHEMBL3289267";"";"None";"399.28";"0";"2.69";"4a";"C=CCn1c(=O)/c(=C\c2ccc(Cl)c(Cl)c2)[nH]c(=O)/c1=C\c1ccccc1";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL3294672";"Cytotoxicity against human U937 cells assessed as reduction in cell viability after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U-937";"None";"";"";"";"CHEMBL612794";"U-937";"Homo sapiens";"CELL-LINE";"CHEMBL3286120";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3308006";"";""
"CHEMBL3289274";"";"None";"374.44";"0";"1.70";"4h";"C=CCn1c(=O)/c(=C\c2cccc(C)c2)[nH]c(=O)/c1=C\c1ccccc1OC";"IC50";"'='";"5100.0";"nM";"5.29";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3294672";"Cytotoxicity against human U937 cells assessed as reduction in cell viability after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U-937";"None";"";"";"";"CHEMBL612794";"U-937";"Homo sapiens";"CELL-LINE";"CHEMBL3286120";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3308006";"";""
"CHEMBL3289280";"";"None";"429.30";"0";"2.70";"4n";"C=CCn1c(=O)/c(=C\c2ccc(Cl)c(Cl)c2)[nH]c(=O)/c1=C\c1ccccc1OC";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL3294672";"Cytotoxicity against human U937 cells assessed as reduction in cell viability after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U-937";"None";"";"";"";"CHEMBL612794";"U-937";"Homo sapiens";"CELL-LINE";"CHEMBL3286120";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3308006";"";""
"CHEMBL3289284";"";"None";"374.44";"0";"1.70";"4r";"C=CCn1c(=O)/c(=C\c2ccc(C)cc2)[nH]c(=O)/c1=C\c1ccccc1OC";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL3294672";"Cytotoxicity against human U937 cells assessed as reduction in cell viability after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U-937";"None";"";"";"";"CHEMBL612794";"U-937";"Homo sapiens";"CELL-LINE";"CHEMBL3286120";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3308006";"";""
"CHEMBL3289289";"";"None";"366.42";"0";"0.75";"4x";"COc1ccccc1/C=c1/[nH]c(=O)/c(=C\c2nc[nH]c2C(C)(C)C)[nH]c1=O";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3294672";"Cytotoxicity against human U937 cells assessed as reduction in cell viability after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U-937";"None";"";"";"";"CHEMBL612794";"U-937";"Homo sapiens";"CELL-LINE";"CHEMBL3286120";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3308006";"";""
"CHEMBL1096380";"PLINABULIN";"3.0";"336.40";"0";"0.74";"Plinabulin";"CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O";"IC50";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3294672";"Cytotoxicity against human U937 cells assessed as reduction in cell viability after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U-937";"None";"";"";"";"CHEMBL612794";"U-937";"Homo sapiens";"CELL-LINE";"CHEMBL3286120";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3308006";"";""
"CHEMBL3289279";"";"None";"429.30";"0";"2.70";"4m";"C=CCn1c(=O)/c(=C\c2cccc(Cl)c2Cl)[nH]c(=O)/c1=C\c1ccccc1OC";"Activity";"'='";"7.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3294673";"Cytotoxicity against human U937 cells assessed as viable cells at 5 uM after 24 hrs by CCK8 assay relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U-937";"None";"";"";"";"CHEMBL612794";"U-937";"Homo sapiens";"CELL-LINE";"CHEMBL3286120";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3308006";"";""
"CHEMBL3289279";"";"None";"429.30";"0";"2.70";"4m";"C=CCn1c(=O)/c(=C\c2cccc(Cl)c2Cl)[nH]c(=O)/c1=C\c1ccccc1OC";"Activity";"'='";"103.2";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3294678";"Cytotoxicity against human K562 cells assessed as viable cells at 10 uM after 24 hrs by CCK8 assay relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"K562";"None";"";"";"";"CHEMBL385";"K562";"Homo sapiens";"CELL-LINE";"CHEMBL3286120";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3308378";"";""
"CHEMBL3289279";"";"None";"429.30";"0";"2.70";"4m";"C=CCn1c(=O)/c(=C\c2cccc(Cl)c2Cl)[nH]c(=O)/c1=C\c1ccccc1OC";"Activity";"'='";"42.7";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3294683";"Cytotoxicity against human NCI-H1975 cells assessed as viable cells at 5 uM after 48 hrs by CCK8 assay relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1975";"None";"";"";"";"CHEMBL614348";"NCI-H1975";"Homo sapiens";"CELL-LINE";"CHEMBL3286120";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3307601";"";""
"CHEMBL4783733";"";"None";"354.45";"0";"1.92";"3d";"C=CCn1c(=O)/c(=C/CCCCC)[nH]c(=O)/c1=C/c1ccc(OC)cc1";"IC50";"'='";"700.0";"nM";"6.16";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4718404";"Cytotoxicity against human K562 cells assessed as reduction in cell viability measured after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"K562";"None";"";"";"";"CHEMBL385";"K562";"Homo sapiens";"CELL-LINE";"CHEMBL4715742";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3308378";"TIME = 72.0 hr";""
"CHEMBL4747045";"";"None";"410.56";"0";"3.48";"3h";"C=CCn1c(=O)/c(=C/CCCCCCCCC)[nH]c(=O)/c1=C/c1ccc(OC)cc1";"IC50";"'='";"5300.0";"nM";"5.28";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4718405";"Cytotoxicity against human HL-60 cells assessed as reduction in cell viability measured after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HL-60";"None";"";"";"";"CHEMBL383";"HL-60";"Homo sapiens";"CELL-LINE";"CHEMBL4715742";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307654";"TIME = 72.0 hr";""
"CHEMBL4743607";"";"None";"368.48";"0";"2.31";"1e";"C=CCn1c(=O)/c(=C/CCCCCC)[nH]c(=O)/c1=C/c1ccccc1OC";"IC50";"'='";"10600.0";"nM";"4.97";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4718405";"Cytotoxicity against human HL-60 cells assessed as reduction in cell viability measured after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HL-60";"None";"";"";"";"CHEMBL383";"HL-60";"Homo sapiens";"CELL-LINE";"CHEMBL4715742";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307654";"TIME = 72.0 hr";""
"CHEMBL4783249";"";"None";"494.72";"1";"5.82";"2k";"C=CCn1c(=O)/c(=C/CCCCCCCCCCCCCCC)[nH]c(=O)/c1=C/c1cccc(OC)c1";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4718406";"Cytotoxicity against human A549 cells assessed as reduction in cell viability measured after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL392";"A549";"Homo sapiens";"CELL-LINE";"CHEMBL4715742";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307651";"TIME = 72.0 hr";""
"CHEMBL4755984";"";"None";"368.48";"0";"2.31";"2e";"C=CCn1c(=O)/c(=C/CCCCCC)[nH]c(=O)/c1=C/c1cccc(OC)c1";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4718407";"Cytotoxicity against human MCF7 cells assessed as reduction in cell viability measured after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL387";"MCF7";"Homo sapiens";"CELL-LINE";"CHEMBL4715742";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3308403";"TIME = 72.0 hr";""
"CHEMBL4783733";"";"None";"354.45";"0";"1.92";"3d";"C=CCn1c(=O)/c(=C/CCCCC)[nH]c(=O)/c1=C/c1ccc(OC)cc1";"IC50";"'='";"2100.0";"nM";"5.68";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4718409";"Cytotoxicity against human DU-145 cells assessed as reduction in cell viability measured after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"DU-145";"None";"";"";"";"CHEMBL613508";"DU-145";"Homo sapiens";"CELL-LINE";"CHEMBL4715742";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3308034";"TIME = 72.0 hr";""
"CHEMBL4793845";"";"None";"410.56";"0";"3.48";"2h";"C=CCn1c(=O)/c(=C/CCCCCCCCC)[nH]c(=O)/c1=C/c1cccc(OC)c1";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4718409";"Cytotoxicity against human DU-145 cells assessed as reduction in cell viability measured after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"DU-145";"None";"";"";"";"CHEMBL613508";"DU-145";"Homo sapiens";"CELL-LINE";"CHEMBL4715742";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3308034";"TIME = 72.0 hr";""
"CHEMBL1096380";"PLINABULIN";"3.0";"336.40";"0";"0.74";"NPI-2358";"CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O";"Activity";"'='";"38.6";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4718452";"Induction of apoptosis in human U-937 cells assessed as apoptotic ratio at 0.015 uM measured after 48 hrs by annexinV/FITC-propidium iodide staining based flow cytometry (Rvb = 5.2 +/- 0.2 %)";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U-937";"None";"";"";"";"CHEMBL612794";"U-937";"Homo sapiens";"CELL-LINE";"CHEMBL4715742";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3308006";"Dose = 0.015 microM | TIME = 48.0 hr";""
"CHEMBL1096380";"PLINABULIN";"3.0";"336.40";"0";"0.74";"Plinabulin";"CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O";"Inhibition";"'='";"86.61";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4393116";"Antiproliferative activity in human A549 cells assessed as inhibition of cell proliferation at 50 nM incubated for 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL392";"A549";"Homo sapiens";"CELL-LINE";"CHEMBL4392834";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"CHEMBL3307651";"";""
